"Timestamp","Operation","ClientIP","AppUsed","Subject"
"1/27/2026 5:51:04 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - Readmissions in house  1/30/25"
"1/27/2026 5:51:04 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: HHA - Readmissions in house  1/30/25"
"1/27/2026 5:51:04 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","MQA Online Services - Confirmation of Submission"
"1/27/2026 5:51:03 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: HHA Associates"
"1/27/2026 5:51:03 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: HHA Associates"
"1/27/2026 5:51:03 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA readmissions PSWP"
"1/27/2026 5:51:03 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA readmissions PSWP"
"1/27/2026 5:51:03 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA readmissions PSWP"
"1/27/2026 5:51:02 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA readmissions PSWP"
"1/27/2026 5:51:02 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA readmissions PSWP"
"1/27/2026 5:51:02 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Updated MediMobile Pricing for HHA"
"1/27/2026 5:51:02 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA readmissions PSWP"
"1/27/2026 5:51:02 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","FW: Information Request: East Florida Division - Hospitalist Coverage FMV - ACF 180344"
"1/27/2026 5:51:01 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Palm Beach Pro Forma Adjustment - Draft 1.0"
"1/27/2026 5:51:01 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Palm Beach - Original RFP, and PW Exclusivity Sensitivity Analysis"
"1/27/2026 5:51:01 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA readmissions PSWP"
"1/27/2026 5:51:01 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: HHA readmissions PSWP"
"1/27/2026 5:51:01 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Information Requested 23404551"
"1/27/2026 5:51:00 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: HHA Associates"
"1/27/2026 5:51:00 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA Associates"
"1/27/2026 5:51:00 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Corrected Hours - Palm Beach Pro Forma - V1.0"
"1/27/2026 5:51:00 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","2025 Board of Directors Installation Dinner"
"1/27/2026 5:50:59 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: HHA Associates"
"1/27/2026 5:50:59 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","New Palm Beach Financial - Pro-Forma"
"1/27/2026 5:50:59 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Keep Your ACHE Membership Active: Please Renew Now!"
"1/27/2026 5:50:59 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Re:HHA Associates"
"1/27/2026 5:50:58 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: New Palm Beach Financial - Pro-Forma"
"1/27/2026 5:50:58 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA FC-1 Readmissions in-house   PSWP"
"1/27/2026 5:50:58 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA Invoice"
"1/27/2026 5:50:58 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA FC-1 Readmissions in-house   PSWP"
"1/27/2026 5:50:58 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - LOS    PSWP"
"1/27/2026 5:50:57 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: New Updated Proforma for Palm Beach"
"1/27/2026 5:50:57 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","New Updated Proforma for Palm Beach"
"1/27/2026 5:50:57 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA Invoice"
"1/27/2026 5:50:57 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","ACHE transaction confirmation"
"1/27/2026 5:50:57 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA Invoices"
"1/27/2026 5:50:57 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: HHA FC-1 Readmissions in-house   PSWP"
"1/27/2026 5:50:56 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Final Palm Beach Proforma with Contract Hours"
"1/27/2026 5:50:56 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA FC-1 Readmissions in-house   PSWP"
"1/27/2026 5:50:56 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA FC-1 Readmissions in-house   PSWP"
"1/27/2026 5:50:56 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Final Palm Beach Proforma with Contract Hours"
"1/27/2026 5:50:56 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:55 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","My Pay Items"
"1/27/2026 5:50:55 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:55 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","FW:  RDC #77362043: Positive"
"1/27/2026 5:50:55 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Review: East Florida Division - Hospitalist Coverage FMV - ACF 180344"
"1/27/2026 5:50:55 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Manny Sanguillen.. test email"
"1/27/2026 5:50:54 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Change/Update Request - ART-669645"
"1/27/2026 5:50:54 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Review: East Florida Division - Hospitalist Coverage FMV - ACF 180344"
"1/27/2026 5:50:54 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","D/C by 9 am - January 2025"
"1/27/2026 5:50:54 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:54 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Thank you for renewing your ACHE membership!"
"1/27/2026 5:50:53 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Paycom Implementation"
"1/27/2026 5:50:53 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Paycom Implementation"
"1/27/2026 5:50:53 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Paycom Implementation"
"1/27/2026 5:50:53 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","CCMC Invoice"
"1/27/2026 5:50:53 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Paycom Implementation"
"1/27/2026 5:50:52 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Subsidy Payment Audit - 2.5.25"
"1/27/2026 5:50:52 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Pending Bills Report (Dec & Jan) 2/6/2025"
"1/27/2026 5:50:52 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA 2024 Income Statement"
"1/27/2026 5:50:52 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","DOORMATS are heeere!"
"1/27/2026 5:50:51 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:51 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","MISSING ENCOUNTER REPORT 2.6.2025"
"1/27/2026 5:50:51 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","WEEKLY LOOK"
"1/27/2026 5:50:51 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Top-Rated Products Await ?????"
"1/27/2026 5:50:50 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","You've Renewed Gold Elite Status, Alyn"
"1/27/2026 5:50:50 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Welcome To The Ritz-Carlton Residences, Hammock Dunes - Experience Elegance"
"1/27/2026 5:50:50 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","LIMITED TIME: Save 25% on all vehicles when you pay now."
"1/27/2026 5:50:50 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Your Reservation Confirmation for Imoto at Buccan"
"1/27/2026 5:50:49 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","2025 Board of Directors Installation Dinner"
"1/27/2026 5:50:49 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Security Alert: Your one-time sign in code is 771320."
"1/27/2026 5:50:49 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","You Have a New Question: How much training do you need to go to ..."
"1/27/2026 5:50:49 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","WHITE DECK BOXES right this way?"
"1/27/2026 5:50:48 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Tuesday webinar: Strategies for Private Practice Launches"
"1/27/2026 5:50:48 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: J35 TO Meeting - RCM"
"1/27/2026 5:50:48 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Online Exclusive | Winning Jumpsuits for work and play!"
"1/27/2026 5:50:48 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","?? Last Chance: 12% Off Sitewide Ends Today! ??"
"1/27/2026 5:50:48 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Be Ready for Emergencies: New March Course!"
"1/27/2026 5:50:47 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Liver Cirrhosis With Ascites, Leg Swelling, Oilguria: Manage Case"
"1/27/2026 5:50:47 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","AREA RUGS | The perfect fit."
"1/27/2026 5:50:47 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","DECK BOXES you'll love!!"
"1/27/2026 5:50:47 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:47 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Change/Update Request - ART-669645"
"1/27/2026 5:50:46 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Open Box steals"
"1/27/2026 5:50:46 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Legal Update | AI and Workplace Discrimination: What Employers Need to Know after the EEOC and DOL Rollbacks"
"1/27/2026 5:50:46 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Let us know you were there"
"1/27/2026 5:50:46 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","?? 20% Off Bestsellers Now! ??"
"1/27/2026 5:50:46 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Clearance: Up to 70% OFF ???"
"1/27/2026 5:50:45 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Seeking Resolution for MDR Challenges in WW09"
"1/27/2026 5:50:45 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Seeking Resolution for MDR Challenges in WW09"
"1/27/2026 5:50:45 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Seeking Resolution for MDR Challenges in WW09"
"1/27/2026 5:50:45 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","EXTRA-LARGE DECK BOXES. ARE. HERE."
"1/27/2026 5:50:45 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC"," ?? 72-HOUR CLEAROUT ?? "
"1/27/2026 5:50:44 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Please call me this morning to discuss this case at your leisure"
"1/27/2026 5:50:44 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","FW: Copy of JNMC DPC Prep Materials Jan 2025-yb (002).xlsx"
"1/27/2026 5:50:44 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Big Savings on Bestsellers!"
"1/27/2026 5:50:44 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:43 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Jackson Powerpoint V2"
"1/27/2026 5:50:43 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Data for TO"
"1/27/2026 5:50:43 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - LOS    PSWP"
"1/27/2026 5:50:43 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA - readmissions in-house"
"1/27/2026 5:50:43 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Jackson Case Reviews v1.0"
"1/27/2026 5:50:42 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Cardiology Referrals"
"1/27/2026 5:50:42 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: HHA - readmissions in-house"
"1/27/2026 5:50:42 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Slide for TO"
"1/27/2026 5:50:42 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - LOS    PSWP"
"1/27/2026 5:50:42 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - readmissions in-house"
"1/27/2026 5:50:41 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","The Ritz-Carlton Leadership Center Client Summit on March 4-5, 2025"
"1/27/2026 5:50:41 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - LOS    PSWP"
"1/27/2026 5:50:41 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - LOS    PSWP"
"1/27/2026 5:50:41 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: The Ritz-Carlton Leadership Center Client Summit on March 4-5, 2025"
"1/27/2026 5:50:41 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA - LOS    PSWP"
"1/27/2026 5:50:40 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","We've received your payment"
"1/27/2026 5:50:40 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","[PandaDoc] Signed copy of ""TRCLC Course Contract #05903"""
"1/27/2026 5:50:40 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: The Ritz-Carlton Leadership Center Client Summit on March 4-5, 2025"
"1/27/2026 5:50:39 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","TRCLC Contract #05903 ? HHA Hospital Medicine - Client Summit & COE - Dallas x1"
"1/27/2026 5:50:39 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Achieve Your FACHE This Year! "
"1/27/2026 5:50:39 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Pending Bills Report (Dec & Jan) 2/13/2025"
"1/27/2026 5:50:39 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","The Ritz Carlton Leadership Center Payment Request for HHA Hospital Medicine - Summit x"
"1/27/2026 5:50:39 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Pending Bills Report (Dec & Jan) 2/13/2025"
"1/27/2026 5:50:38 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Download the Outlook Assistant"
"1/27/2026 5:50:38 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: TRCLC Contract #05903 ? HHA Hospital Medicine - Client Summit & COE - Dallas x1/ TRCLC INV#05903"
"1/27/2026 5:50:38 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","ePayment INV#05903 received for file HHA Hospital Medicine - Summit x"
"1/27/2026 5:50:38 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Febuary Pending Bills Report (2/13/2025)"
"1/27/2026 5:50:38 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Make an Impact Today on Leaders of Tomorrow!"
"1/27/2026 5:50:38 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","The Ritz-Carlton Leadership Center: 2025 Summit Confirmation"
"1/27/2026 5:50:37 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","MISSING ENCOUNTER REPORT 2.13.2025"
"1/27/2026 5:50:37 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: The Ritz-Carlton Leadership Center: 2025 Summit Confirmation"
"1/27/2026 5:50:37 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","FW: Denial Education Accountability Process"
"1/27/2026 5:50:37 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Reservation Confirmation #71340852 for The Ritz-Carlton, Dallas"
"1/27/2026 5:50:36 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Denial Education Accountability Process"
"1/27/2026 5:50:36 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Successful Email Migration to HHA Medicine Domain"
"1/27/2026 5:50:36 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Successful Email Migration to HHA Medicine Domain"
"1/27/2026 5:50:36 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Denial Education Accountability Process"
"1/27/2026 5:50:36 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Discharge patients "
"1/27/2026 5:50:35 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Denial Education Accountability Process"
"1/27/2026 5:50:35 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Your access key for the 2025 Congress on Healthcare Leadership website."
"1/27/2026 5:50:35 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Registration confirmed for 2025 ACHE Congress on Healthcare Leadership"
"1/27/2026 5:50:35 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA Invoice for December 2024"
"1/27/2026 5:50:35 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Registration confirmed for 2025 ACHE Congress on Healthcare Leadership"
"1/27/2026 5:50:34 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:34 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: HHA Invoice for December 2024"
"1/27/2026 5:50:33 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Alyn Casal-Fernandez, Share You?re Attending 2025 Congress"
"1/27/2026 5:50:33 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:33 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Fwd: Event Inquiry or Request Updated - Re: ACHE 25-Reg Escalation-N5NJPW4S4HD"
"1/27/2026 5:50:33 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Readmissions currently in-house - 2/17/25     PSWP"
"1/27/2026 5:50:33 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:Readmissions currently in-house - 2/17/25     PSWP"
"1/27/2026 5:50:32 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Important Update: Beneficial Ownership Filings Back-In-Effect After Nationwide Injunction Lifted"
"1/27/2026 5:50:32 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Discharge patients "
"1/27/2026 5:50:32 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Contract Agreement redlines and comments - 2.3.25"
"1/27/2026 5:50:32 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Alyn Casal-Fernandez, Share You?re Attending 2025 Congress"
"1/27/2026 5:50:32 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA Associates Draft Proposal for Lawnwood Hospital"
"1/27/2026 5:50:31 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Lincoln Financial Group 401k Access"
"1/27/2026 5:50:31 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Pending Bills Report (Dec & Jan) 2/20/2025"
"1/27/2026 5:50:31 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Lincoln Financial Group 401k Access"
"1/27/2026 5:50:30 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","MISSING ENCOUNTER REPORT 2.20.2025"
"1/27/2026 5:50:30 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Palms West Metrics "
"1/27/2026 5:50:30 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: MISSING ENCOUNTER REPORT 2.20.2025"
"1/27/2026 5:50:30 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: MISSING ENCOUNTER REPORT 2.20.2025"
"1/27/2026 5:50:30 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","February Pending Bills Report (2/20/2025)"
"1/27/2026 5:50:29 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC",""
"1/27/2026 5:50:29 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Next steps"
"1/27/2026 5:50:29 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Lincoln Financial Group 401k Access"
"1/27/2026 5:50:29 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA ELOS cases - PSWP"
"1/27/2026 5:50:29 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Lincoln Financial Group 401k Access"
"1/27/2026 5:50:28 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","FW: Enhancing Documentation and Coding Opportunities - Malnutrition "
"1/27/2026 5:50:28 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Plan for your upcoming stay at The Ritz-Carlton, Dallas on Monday, March 3, 2025"
"1/27/2026 5:50:28 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Lincoln Financial Group 401k Access"
"1/27/2026 5:50:28 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Next steps"
"1/27/2026 5:50:28 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Request for meeting"
"1/27/2026 5:50:27 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Enhancing Documentation and Coding Opportunities - Malnutrition "
"1/27/2026 5:50:27 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Next steps"
"1/27/2026 5:50:27 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Enhancing Documentation and Coding Opportunities - Malnutrition "
"1/27/2026 5:50:27 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Enhancing Documentation and Coding Opportunities - Malnutrition "
"1/27/2026 5:50:26 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Potential Summer Internship"
"1/27/2026 5:50:26 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA ELOS cases - PSWP"
"1/27/2026 5:50:26 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re:HHA Associates Draft Proposal for Lawnwood Hospital"
"1/27/2026 5:50:26 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","CV for Steven Hart, MD - Practicing Board Certified Hospitalist interested in JFK - Already FL Licensed/Experienced!!"
"1/27/2026 5:50:26 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Potential Summer Internship"
"1/27/2026 5:50:25 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Fw: Weekly LOS Report"
"1/27/2026 5:50:25 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: Enhancing Documentation and Coding Opportunities - Malnutrition "
"1/27/2026 5:50:25 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Westside Discharge barriers 2.25 2025"
"1/27/2026 5:50:25 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Fw: Final December 2024 Denials_2.19.25.pptx"
"1/27/2026 5:50:24 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: HHA Invoice for December 2024"
"1/27/2026 5:50:24 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: The Ritz-Carlton Leadership Center: 2025 Summit Confirmation"
"1/27/2026 5:50:24 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: The Ritz-Carlton Leadership Center: 2025 Summit Confirmation"
"1/27/2026 5:50:24 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: The Ritz-Carlton Leadership Center: 2025 Summit Confirmation"
"1/27/2026 5:50:24 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: Enhancing Documentation and Coding Opportunities - Malnutrition "
"1/27/2026 5:50:23 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: HHA Invoice for December 2024"
"1/27/2026 5:50:23 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: New Charge Capture Software - MediMobile"
"1/27/2026 5:50:23 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Fwd: The Ritz-Carlton Leadership Center: 2025 Summit Confirmation"
"1/27/2026 5:50:23 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Jackson Subsidy Payment "
"1/27/2026 5:50:22 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: New Charge Capture Software - MediMobile"
"1/27/2026 5:50:22 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","Re: New Charge Capture Software - MediMobile"
"1/27/2026 5:50:22 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: New Charge Capture Software - MediMobile"
"1/27/2026 5:50:22 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: New Charge Capture Software - MediMobile"
"1/27/2026 5:50:22 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","RE: New Charge Capture Software - MediMobile"
"1/27/2026 5:50:21 PM","MoveToDeletedItems","98.58.200.46","Client=MSExchangeRPC","HHA Invoice"
